"pokemonId","moveName"
"3-n1","たいあたり"
"3-n1","なきごえ"
"3-n1","つるのムチ"
"3-n1","せいちょう"
"3-n1","やどりぎのタネ"
"3-n1","はっぱカッター"
"3-n1","どくのこな"
"3-n1","ねむりごな"
"3-n1","タネばくだん"
"3-n1","とっしん"
"3-n1","あまいかおり"
"3-n1","こうごうせい"
"3-n1","なやみのタネ"
"3-n1","すてみタックル"
"3-n1","ソーラービーム"
"3-n1","マジカルリーフ"
"3-n1","ひかりのかべ"
"3-n1","しんぴのまもり"
"3-n1","ねむる"
"3-n1","いびき"
"3-n1","まもる"
"3-n1","ギガドレイン"
"3-n1","あまえる"
"3-n1","メロメロ"
"3-n1","にほんばれ"
"3-n1","からげんき"
"3-n1","てだすけ"
"3-n1","ウェザーボール"
"3-n1","タネマシンガン"
"3-n1","ベノムショック"
"3-n1","りんしょう"
"3-n1","グラスフィールド"
"3-n1","みねうち"
"3-n1","つるぎのまい"
"3-n1","のしかかり"
"3-n1","ドわすれ"
"3-n1","みがわり"
"3-n1","ヘドロばくだん"
"3-n1","こらえる"
"3-n1","ねごと"
"3-n1","エナジーボール"
"3-n1","リーフストーム"
"3-n1","パワーウィップ"
"3-n1","くさむすび"
"3-n1","ふるいたてる"
"3-n1","はなびらのまい"
"3-n1","どくどく"
"3-n1","ロケットずつき"
"3-n1","のろい"
"3-n1","しぜんのちから"
"3-n1","ねをはる"
"3-n1","グラススライダー"
"3-n1","くさのちかい"
"3-n2","たいあたり"
"3-n2","なきごえ"
"3-n2","つるのムチ"
"3-n2","せいちょう"
"3-n2","やどりぎのタネ"
"3-n2","はっぱカッター"
"3-n2","どくのこな"
"3-n2","ねむりごな"
"3-n2","タネばくだん"
"3-n2","とっしん"
"3-n2","あまいかおり"
"3-n2","こうごうせい"
"3-n2","なやみのタネ"
"3-n2","すてみタックル"
"3-n2","ソーラービーム"
"3-n2","マジカルリーフ"
"3-n2","ひかりのかべ"
"3-n2","しんぴのまもり"
"3-n2","ねむる"
"3-n2","いびき"
"3-n2","まもる"
"3-n2","ギガドレイン"
"3-n2","あまえる"
"3-n2","メロメロ"
"3-n2","にほんばれ"
"3-n2","からげんき"
"3-n2","てだすけ"
"3-n2","ウェザーボール"
"3-n2","タネマシンガン"
"3-n2","ベノムショック"
"3-n2","りんしょう"
"3-n2","グラスフィールド"
"3-n2","みねうち"
"3-n2","つるぎのまい"
"3-n2","のしかかり"
"3-n2","ドわすれ"
"3-n2","みがわり"
"3-n2","ヘドロばくだん"
"3-n2","こらえる"
"3-n2","ねごと"
"3-n2","エナジーボール"
"3-n2","リーフストーム"
"3-n2","パワーウィップ"
"3-n2","くさむすび"
"3-n2","ふるいたてる"
"3-n2","はなびらのまい"
"3-n2","どくどく"
"3-n2","ロケットずつき"
"3-n2","のろい"
"3-n2","しぜんのちから"
"3-n2","ねをはる"
"3-n2","グラススライダー"
"3-n2","くさのちかい"
"3-n3","はなふぶき"
"3-n3","たいあたり"
"3-n3","なきごえ"
"3-n3","つるのムチ"
"3-n3","はなびらのまい"
"3-n3","せいちょう"
"3-n3","やどりぎのタネ"
"3-n3","はっぱカッター"
"3-n3","どくのこな"
"3-n3","ねむりごな"
"3-n3","タネばくだん"
"3-n3","とっしん"
"3-n3","あまいかおり"
"3-n3","こうごうせい"
"3-n3","なやみのタネ"
"3-n3","すてみタックル"
"3-n3","ソーラービーム"
"3-n3","はかいこうせん"
"3-n3","ギガインパクト"
"3-n3","マジカルリーフ"
"3-n3","ひかりのかべ"
"3-n3","しんぴのまもり"
"3-n3","ねむる"
"3-n3","いびき"
"3-n3","まもる"
"3-n3","ギガドレイン"
"3-n3","あまえる"
"3-n3","メロメロ"
"3-n3","にほんばれ"
"3-n3","からげんき"
"3-n3","てだすけ"
"3-n3","ウェザーボール"
"3-n3","タネマシンガン"
"3-n3","ベノムショック"
"3-n3","りんしょう"
"3-n3","じならし"
"3-n3","グラスフィールド"
"3-n3","みねうち"
"3-n3","じだんだ"
"3-n3","つるぎのまい"
"3-n3","のしかかり"
"3-n3","じしん"
"3-n3","ドわすれ"
"3-n3","みがわり"
"3-n3","ヘドロばくだん"
"3-n3","げきりん"
"3-n3","こらえる"
"3-n3","ねごと"
"3-n3","エナジーボール"
"3-n3","だいちのちから"
"3-n3","リーフストーム"
"3-n3","パワーウィップ"
"3-n3","くさむすび"
"3-n3","ふるいたてる"
"3-n3","どくどく"
"3-n3","ロケットずつき"
"3-n3","のろい"
"3-n3","しぜんのちから"
"3-n3","ねをはる"
"3-n3","グラススライダー"
"3-n3","だいちのはどう"
"3-n3","ハードプラント"
"3-n3","くさのちかい"
"3-n3","キョダイベンタツ"
"3-n4","ひっかく"
"3-n4","なきごえ"
"3-n4","ひのこ"
"3-n4","えんまく"
"3-n4","りゅうのいぶき"
"3-n4","ほのおのキバ"
"3-n4","きりさく"
"3-n4","かえんほうしゃ"
"3-n4","こわいかお"
"3-n4","ほのおのうず"
"3-n4","れんごく"
